image,disaster,pre_date,post_date,date_difference,days_difference,x_min,y_min,x_max,y_max,x_max_extended,polygon
hurricane-harvey_00000508,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.6219025812054,29.86106992683474,-95.61724875678752,29.86572375125262,-95.61524875678752,"POLYGON ((-95.6219025812054 29.86106992683474, -95.6219025812054 29.86572375125262, -95.61724875678752 29.86572375125262, -95.61724875678752 29.86106992683474"
hurricane-harvey_00000509,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.59673132521237,29.844318582421888,-95.59207803092285,29.848971876711413,-95.59007803092285,"POLYGON ((-95.59673132521237 29.844318582421888, -95.59673132521237 29.848971876711413, -95.59207803092285 29.848971876711413, -95.59207803092285 29.844318582421888"
hurricane-harvey_00000510,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.59178717035428,29.84441560458215,-95.58713388675515,29.84906888818128,-95.58513388675516,"POLYGON ((-95.59178717035428 29.84441560458215, -95.59178717035428 29.84906888818128, -95.58713388675515 29.84906888818128, -95.58713388675515 29.84441560458215"
hurricane-harvey_00000511,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.52318489843123,30.002597421916718,-95.5185311378488,30.00725118249915,-95.5165311378488,"POLYGON ((-95.52318489843123 30.002597421916718, -95.52318489843123 30.00725118249915, -95.5185311378488 30.00725118249915, -95.5185311378488 30.002597421916718"
hurricane-harvey_00000512,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.51823657345376,30.002692066747265,-95.5135828245024,30.007345815698628,-95.5115828245024,"POLYGON ((-95.51823657345376 30.002692066747265, -95.51823657345376 30.007345815698628, -95.5135828245024 30.007345815698628, -95.5135828245024 30.002692066747265"
hurricane-harvey_00000513,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.54633855161418,29.986639969336174,-95.54168492941939,29.991293591530965,-95.5396849294194,"POLYGON ((-95.54633855161418 29.986639969336174, -95.54633855161418 29.991293591530965, -95.54168492941939 29.991293591530965, -95.54168492941939 29.986639969336174"
hurricane-harvey_00000516,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.59547796866683,29.972755219240387,-95.59082459361835,29.97740859428886,-95.58882459361836,"POLYGON ((-95.59547796866683 29.972755219240387, -95.59547796866683 29.97740859428886, -95.59082459361835 29.97740859428886, -95.59082459361835 29.972755219240387"
hurricane-harvey_00000517,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.54150063897501,29.991042220709332,-95.5368469083884,29.99569595129594,-95.5348469083884,"POLYGON ((-95.54150063897501 29.991042220709332, -95.54150063897501 29.99569595129594, -95.5368469083884 29.99569595129594, -95.5368469083884 29.991042220709332"
hurricane-harvey_00000518,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.59536593586684,29.968448612388304,-95.59071268066317,29.973101867591975,-95.58871268066318,"POLYGON ((-95.59536593586684 29.968448612388304, -95.59536593586684 29.973101867591975, -95.59071268066317 29.973101867591975, -95.59071268066317 29.968448612388304"
hurricane-harvey_00000519,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.58097176722127,29.985966453762266,-95.5763180658921,29.99062015509145,-95.5743180658921,"POLYGON ((-95.58097176722127 29.985966453762266, -95.58097176722127 29.99062015509145, -95.5763180658921 29.99062015509145, -95.5763180658921 29.985966453762266"
hurricane-harvey_00000520,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.53746950565194,29.4532710059552,-95.5328203910822,29.457920120524943,-95.5308203910822,"POLYGON ((-95.53746950565194 29.4532710059552, -95.53746950565194 29.457920120524943, -95.5328203910822 29.457920120524943, -95.5328203910822 29.4532710059552"
hurricane-harvey_00000521,hurricane-harvey,2017-02-16 17:11:58+00:00,2017-08-31 17:38:50.685000+00:00,196 days 00:26:52.685000,196,-95.51763333369797,29.44932858108157,-95.512984375719,29.453977539060546,-95.510984375719,"POLYGON ((-95.51763333369797 29.44932858108157, -95.51763333369797 29.453977539060546, -95.512984375719 29.453977539060546, -95.512984375719 29.44932858108157"
midwest-flooding_00000000,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.35781736808681,34.791989733756694,-92.35314135808075,34.79666574376275,-92.35114135808075,"POLYGON ((-92.35781736808681 34.791989733756694, -92.35781736808681 34.79666574376275, -92.35314135808075 34.79666574376275, -92.35314135808075 34.791989733756694"
midwest-flooding_00000002,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.3476694069814,34.783509413895345,-92.34299377133486,34.78818504954187,-92.34099377133487,"POLYGON ((-92.3476694069814 34.783509413895345, -92.3476694069814 34.78818504954187, -92.34299377133486 34.78818504954187, -92.34299377133486 34.783509413895345"
midwest-flooding_00000005,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.33738876698378,34.791880414600826,-92.33271295480635,34.79655622677826,-92.33071295480636,"POLYGON ((-92.33738876698378 34.791880414600826, -92.33738876698378 34.79655622677826, -92.33271295480635 34.79655622677826, -92.33271295480635 34.791880414600826"
midwest-flooding_00000006,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.34256277946324,34.78348198550255,-92.33788719324845,34.78815757171733,-92.33588719324845,"POLYGON ((-92.34256277946324 34.78348198550255, -92.34256277946324 34.78815757171733, -92.33788719324845 34.78815757171733, -92.33788719324845 34.78348198550255"
midwest-flooding_00000008,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.33228163406126,34.79185254913313,-92.32760587142165,34.79652831177275,-92.32560587142166,"POLYGON ((-92.33228163406126 34.79185254913313, -92.33228163406126 34.79652831177275, -92.32760587142165 34.79652831177275, -92.32760587142165 34.79185254913313"
midwest-flooding_00000010,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.32717450818784,34.791824469395856,-92.3224987951183,34.79650018246539,-92.32049879511831,"POLYGON ((-92.32717450818784 34.791824469395856, -92.32717450818784 34.79650018246539, -92.3224987951183 34.79650018246539, -92.3224987951183 34.791824469395856"
midwest-flooding_00000012,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.33745615888353,34.78345434290509,-92.33278062213276,34.788129879655855,-92.33078062213276,"POLYGON ((-92.33745615888353 34.78345434290509, -92.33745615888353 34.788129879655855, -92.33278062213276 34.788129879655855, -92.33278062213276 34.78345434290509"
midwest-flooding_00000017,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.3119931214474,34.774886877251426,-92.30731810759414,34.77956189110468,-92.30531810759415,"POLYGON ((-92.3119931214474 34.774886877251426, -92.3119931214474 34.77956189110468, -92.30731810759414 34.77956189110468, -92.30731810759414 34.774886877251426"
midwest-flooding_00000021,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.35785002874131,34.78777668240006,-92.35317415654734,34.79245255459402,-92.35117415654734,"POLYGON ((-92.35785002874131 34.78777668240006, -92.35785002874131 34.79245255459402, -92.35317415654734 34.79245255459402, -92.35317415654734 34.78777668240006"
midwest-flooding_00000028,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.3221018679434,34.787583154133756,-92.31742634214288,34.79225867993428,-92.31542634214289,"POLYGON ((-92.3221018679434 34.787583154133756, -92.3221018679434 34.79225867993428, -92.31742634214288 34.79225867993428, -92.31742634214288 34.787583154133756"
midwest-flooding_00000030,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.34756986681965,34.79614854266607,-92.34289381786142,34.8008245916243,-92.34089381786143,"POLYGON ((-92.34756986681965 34.79614854266607, -92.34756986681965 34.8008245916243, -92.34289381786142 34.8008245916243, -92.34289381786142 34.79614854266607"
midwest-flooding_00000032,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.34246246020938,34.79612110147334,-92.3377864607452,34.80079710093751,-92.33578646074521,"POLYGON ((-92.34246246020938 34.79612110147334, -92.34246246020938 34.80079710093751, -92.3377864607452 34.80079710093751, -92.3377864607452 34.79612110147334"
midwest-flooding_00000034,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.33224766787087,34.796065576174115,-92.32757176749166,34.800741476553334,-92.32557176749167,"POLYGON ((-92.33224766787087 34.796065576174115, -92.33224766787087 34.800741476553334, -92.32757176749166 34.800741476553334, -92.32757176749166 34.796065576174115"
midwest-flooding_00000035,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.32714028225047,34.79603749206951,-92.32246443146212,34.80071334285785,-92.32046443146213,"POLYGON ((-92.32714028225047 34.79603749206951, -92.32714028225047 34.80071334285785, -92.32246443146212 34.80071334285785, -92.32246443146212 34.79603749206951"
midwest-flooding_00000038,midwest-flooding,2019-01-26 17:17:36+00:00,2019-05-31 16:54:31+00:00,124 days 23:36:55,124,-92.32203290373451,34.796009193662854,-92.3173571025693,34.80068499482805,-92.31535710256931,"POLYGON ((-92.32203290373451 34.796009193662854, -92.32203290373451 34.80068499482805, -92.3173571025693 34.80068499482805, -92.3173571025693 34.796009193662854"
midwest-flooding_00000076,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:22+00:00,124 days 00:18:59,124,-96.22260505266601,36.38799784058603,-96.2179345407576,36.392668352494454,-96.2159345407576,"POLYGON ((-96.22260505266601 36.38799784058603, -96.22260505266601 36.392668352494454, -96.2179345407576 36.392668352494454, -96.2179345407576 36.38799784058603"
midwest-flooding_00000078,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:22+00:00,124 days 00:18:59,124,-96.22687951702,36.41317489931124,-96.22220810385119,36.41784631248005,-96.22020810385119,"POLYGON ((-96.22687951702 36.41317489931124, -96.22687951702 36.41784631248005, -96.22220810385119 36.41784631248005, -96.22220810385119 36.41317489931124"
midwest-flooding_00000079,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:22+00:00,124 days 00:18:59,124,-96.2155009813514,36.44216717355499,-96.21082873854567,36.44683941636072,-96.20882873854568,"POLYGON ((-96.2155009813514 36.44216717355499, -96.2155009813514 36.44683941636072, -96.21082873854567 36.44683941636072, -96.21082873854567 36.44216717355499"
midwest-flooding_00000081,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:22+00:00,124 days 00:18:59,124,-96.22171253366112,36.413054756724776,-96.21704119091228,36.41772609947362,-96.21504119091229,"POLYGON ((-96.22171253366112 36.413054756724776, -96.22171253366112 36.41772609947362, -96.21704119091228 36.41772609947362, -96.21704119091228 36.413054756724776"
midwest-flooding_00000082,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:22+00:00,124 days 00:18:59,124,-96.22762198035684,36.39229405356896,-96.22295125975457,36.39696477417123,-96.22095125975457,"POLYGON ((-96.22762198035684 36.39229405356896, -96.22762198035684 36.39696477417123, -96.22295125975457 36.39696477417123, -96.22295125975457 36.39229405356896"
midwest-flooding_00000097,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.26234288721022,36.34492012517739,-96.25767149354344,36.34959151884417,-96.25567149354345,"POLYGON ((-96.26234288721022 36.34492012517739, -96.26234288721022 36.34959151884417, -96.25767149354344 36.34959151884417, -96.25767149354344 36.34492012517739"
midwest-flooding_00000101,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.24655463056453,36.35291987068535,-96.24188316996214,36.35759133128774,-96.23988316996214,"POLYGON ((-96.24655463056453 36.35291987068535, -96.24655463056453 36.35759133128774, -96.24188316996214 36.35759133128774, -96.24188316996214 36.35291987068535"
midwest-flooding_00000107,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:22+00:00,124 days 00:18:59,124,-96.23573369551382,36.367277304697716,-96.23106166635526,36.371949333856264,-96.22906166635526,"POLYGON ((-96.23573369551382 36.367277304697716, -96.23573369551382 36.371949333856264, -96.23106166635526 36.371949333856264, -96.23106166635526 36.367277304697716"
midwest-flooding_00000115,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.26663048728796,36.37010617660134,-96.26195819294607,36.37477847094323,-96.25995819294607,"POLYGON ((-96.26663048728796 36.37010617660134, -96.26663048728796 36.37477847094323, -96.26195819294607 36.37477847094323, -96.26195819294607 36.37010617660134"
midwest-flooding_00000117,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.35496982018815,36.26965114528842,-96.35029795395337,36.2743230115232,-96.34829795395338,"POLYGON ((-96.35496982018815 36.26965114528842, -96.35496982018815 36.2743230115232, -96.35029795395337 36.2743230115232, -96.35029795395337 36.26965114528842"
midwest-flooding_00000124,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.35023167341592,36.25699699181969,-96.3455602909142,36.26166837432141,-96.3435602909142,"POLYGON ((-96.35023167341592 36.25699699181969, -96.35023167341592 36.26166837432141, -96.3455602909142 36.26166837432141, -96.3455602909142 36.25699699181969"
midwest-flooding_00000125,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.24675522071118,36.260838350664805,-96.24208480059434,36.26550877078165,-96.24008480059435,"POLYGON ((-96.24675522071118 36.260838350664805, -96.24675522071118 36.26550877078165, -96.24208480059434 36.26550877078165, -96.24208480059434 36.260838350664805"
midwest-flooding_00000126,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.27198009854295,36.27814928119703,-96.26730877927857,36.28282060046142,-96.26530877927857,"POLYGON ((-96.27198009854295 36.27814928119703, -96.27198009854295 36.28282060046142, -96.26730877927857 36.28282060046142, -96.26730877927857 36.27814928119703"
midwest-flooding_00000130,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.34478729991251,36.265242387980855,-96.3401157098326,36.269913978060764,-96.3381157098326,"POLYGON ((-96.34478729991251 36.265242387980855, -96.34478729991251 36.269913978060764, -96.3401157098326 36.269913978060764, -96.3401157098326 36.265242387980855"
midwest-flooding_00000133,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.33962555026167,36.26512765773584,-96.3349540291436,36.26979917885391,-96.33295402914361,"POLYGON ((-96.33962555026167 36.26512765773584, -96.33962555026167 36.26979917885391, -96.3349540291436 36.26979917885391, -96.3349540291436 36.26512765773584"
midwest-flooding_00000134,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.38217631092724,36.22841866235546,-96.37750548364991,36.23308948963278,-96.37550548364992,"POLYGON ((-96.38217631092724 36.22841866235546, -96.38217631092724 36.23308948963278, -96.37750548364991 36.23308948963278, -96.37750548364991 36.22841866235546"
midwest-flooding_00000135,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.3240353431078,36.26677602888416,-96.31936374536971,36.27144762662223,-96.31736374536972,"POLYGON ((-96.3240353431078 36.26677602888416, -96.3240353431078 36.27144762662223, -96.31936374536971 36.27144762662223, -96.31936374536971 36.26677602888416"
midwest-flooding_00000136,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.29364099618604,36.24935905645052,-96.28897036546338,36.25402968717317,-96.28697036546339,"POLYGON ((-96.29364099618604 36.24935905645052, -96.29364099618604 36.25402968717317, -96.28897036546338 36.25402968717317, -96.28897036546338 36.24935905645052"
midwest-flooding_00000138,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.37547844296373,36.27428616092215,-96.37080616288922,36.27895844099666,-96.36880616288923,"POLYGON ((-96.37547844296373 36.27428616092215, -96.37547844296373 36.27895844099666, -96.37080616288922 36.27895844099666, -96.37080616288922 36.27428616092215"
midwest-flooding_00000139,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.37701682668892,36.228305644026996,-96.37234606793561,36.23297640278031,-96.37034606793561,"POLYGON ((-96.37701682668892 36.228305644026996, -96.37701682668892 36.23297640278031, -96.37234606793561 36.23297640278031, -96.37234606793561 36.228305644026996"
midwest-flooding_00000142,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.28848026691414,36.24924215733312,-96.2838097053833,36.25391271886396,-96.28180970538331,"POLYGON ((-96.28848026691414 36.24924215733312, -96.28848026691414 36.25391271886396, -96.2838097053833 36.25391271886396, -96.2838097053833 36.24924215733312"
midwest-flooding_00000144,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.37185737123059,36.22819240352384,-96.36718668103231,36.23286309372212,-96.36518668103231,"POLYGON ((-96.37185737123059 36.22819240352384, -96.37185737123059 36.23286309372212, -96.36718668103231 36.23286309372212, -96.36718668103231 36.22819240352384"
midwest-flooding_00000145,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.36515352587877,36.27405907855821,-96.36048138348484,36.27873122095214,-96.35848138348484,"POLYGON ((-96.36515352587877 36.27405907855821, -96.36515352587877 36.27873122095214, -96.36048138348484 36.27873122095214, -96.36048138348484 36.27405907855821"
midwest-flooding_00000146,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.33115117831979,36.21055881527177,-96.32648158910156,36.21522840448999,-96.32448158910157,"POLYGON ((-96.33115117831979 36.21055881527177, -96.33115117831979 36.21522840448999, -96.32648158910156 36.21522840448999, -96.32648158910156 36.21055881527177"
midwest-flooding_00000150,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.3816183985286,36.24513896697039,-96.37694701836746,36.24981034713152,-96.37494701836746,"POLYGON ((-96.3816183985286 36.24513896697039, -96.3816183985286 36.24981034713152, -96.37694701836746 36.24981034713152, -96.37694701836746 36.24513896697039"
midwest-flooding_00000155,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.3658559682997,36.25315906738188,-96.36118451762196,36.25783051805961,-96.35918451762197,"POLYGON ((-96.3658559682997 36.25315906738188, -96.3658559682997 36.25783051805961, -96.36118451762196 36.25783051805961, -96.36118451762196 36.25315906738188"
midwest-flooding_00000157,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.3509376508929,36.23609717185665,-96.34626695913707,36.240767863612476,-96.34426695913707,"POLYGON ((-96.3509376508929 36.23609717185665, -96.3509376508929 36.240767863612476, -96.34626695913707 36.240767863612476, -96.34626695913707 36.23609717185665"
midwest-flooding_00000168,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.27873894777272,36.23228802739563,-96.27406907586864,36.23695789929972,-96.27206907586864,"POLYGON ((-96.27873894777272 36.23228802739563, -96.27873894777272 36.23695789929972, -96.27406907586864 36.23695789929972, -96.27406907586864 36.23228802739563"
midwest-flooding_00000171,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.29894571563506,36.24529575114024,-96.29427515368232,36.24996631309298,-96.29227515368233,"POLYGON ((-96.29894571563506 36.24529575114024, -96.29894571563506 36.24996631309298, -96.29427515368232 36.24996631309298, -96.29427515368232 36.24529575114024"
midwest-flooding_00000173,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.38747495616927,36.22435135665769,-96.3828041985691,36.229022114257866,-96.38080419856911,"POLYGON ((-96.38747495616927 36.22435135665769, -96.38747495616927 36.229022114257866, -96.3828041985691 36.229022114257866, -96.3828041985691 36.22435135665769"
midwest-flooding_00000174,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.27328889107704,36.24053033637674,-96.26861881289327,36.24520041456052,-96.26661881289327,"POLYGON ((-96.27328889107704 36.24053033637674, -96.27328889107704 36.24520041456052, -96.26861881289327 36.24520041456052, -96.26861881289327 36.24053033637674"
midwest-flooding_00000175,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.38231571720262,36.22423857764849,-96.37764502807096,36.22890926678014,-96.37564502807096,"POLYGON ((-96.38231571720262 36.22423857764849, -96.38231571720262 36.22890926678014, -96.37764502807096 36.22890926678014, -96.37764502807096 36.22423857764849"
midwest-flooding_00000177,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.28862477581647,36.24506221070784,-96.28395435216727,36.249732634357045,-96.28195435216728,"POLYGON ((-96.28862477581647 36.24506221070784, -96.28862477581647 36.249732634357045, -96.28395435216727 36.249732634357045, -96.28395435216727 36.24506221070784"
midwest-flooding_00000178,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.2581009542431,36.23181671598796,-96.25343135927022,36.23648631096085,-96.25143135927023,"POLYGON ((-96.2581009542431 36.23181671598796, -96.2581009542431 36.23648631096085, -96.25343135927022 36.23648631096085, -96.25343135927022 36.23181671598796"
midwest-flooding_00000181,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.25780879658572,36.24017641203365,-96.2531389262941,36.24484628232528,-96.2511389262941,"POLYGON ((-96.25780879658572 36.24017641203365, -96.25780879658572 36.24484628232528, -96.2531389262941 36.24484628232528, -96.2531389262941 36.24017641203365"
midwest-flooding_00000182,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.32446337531199,36.25423584916358,-96.3197921920051,36.25890703247047,-96.3177921920051,"POLYGON ((-96.32446337531199 36.25423584916358, -96.32446337531199 36.25890703247047, -96.3197921920051 36.25890703247047, -96.3197921920051 36.25423584916358"
midwest-flooding_00000184,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.25264882521415,36.24005799280671,-96.24797902428175,36.24472779373911,-96.24597902428175,"POLYGON ((-96.25264882521415 36.24005799280671, -96.25264882521415 36.24472779373911, -96.24797902428175 36.24472779373911, -96.24797902428175 36.24005799280671"
midwest-flooding_00000187,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.24291645561472,36.22310129803422,-96.23824734371661,36.22777040993233,-96.23624734371661,"POLYGON ((-96.24291645561472 36.22310129803422, -96.24291645561472 36.22777040993233, -96.23824734371661 36.22777040993233, -96.23824734371661 36.22310129803422"
midwest-flooding_00000198,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.2998088558324,36.22021578599722,-96.29513912083456,36.224885520995045,-96.29313912083457,"POLYGON ((-96.2998088558324 36.22021578599722, -96.2998088558324 36.224885520995045, -96.29513912083456 36.224885520995045, -96.29513912083456 36.22021578599722"
midwest-flooding_00000205,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.30941015652377,36.24134838151578,-96.30473959434119,36.24601894369837,-96.30273959434119,"POLYGON ((-96.30941015652377 36.24134838151578, -96.30941015652377 36.24601894369837, -96.30473959434119 36.24601894369837, -96.30473959434119 36.24134838151578"
midwest-flooding_00000206,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.2791736717116,36.21974824250563,-96.27450421285579,36.224417701361446,-96.2725042128558,"POLYGON ((-96.2791736717116 36.21974824250563, -96.2791736717116 36.224417701361446, -96.27450421285579 36.224417701361446, -96.27450421285579 36.21974824250563"
midwest-flooding_00000207,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.27401495014958,36.21963080145273,-96.26934556040658,36.22430019119574,-96.26734556040658,"POLYGON ((-96.27401495014958 36.21963080145273, -96.27401495014958 36.22430019119574, -96.26934556040658 36.22430019119574, -96.26934556040658 36.21963080145273"
midwest-flooding_00000208,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.27772354643753,36.26154740442131,-96.27305270970585,36.266218241152984,-96.27105270970586,"POLYGON ((-96.27772354643753 36.26154740442131, -96.27772354643753 36.266218241152984, -96.27305270970585 36.266218241152984, -96.27305270970585 36.26154740442131"
midwest-flooding_00000211,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.26827437530635,36.23623270164935,-96.2636045041125,36.24090257284321,-96.2616045041125,"POLYGON ((-96.26827437530635 36.23623270164935, -96.26827437530635 36.24090257284321, -96.2636045041125 36.24090257284321, -96.2636045041125 36.23623270164935"
midwest-flooding_00000213,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.24306325064354,36.21892149193793,-96.23839427622653,36.22359046635494,-96.23639427622653,"POLYGON ((-96.24306325064354 36.21892149193793, -96.24306325064354 36.22359046635494, -96.23839427622653 36.22359046635494, -96.23839427622653 36.21892149193793"
midwest-flooding_00000215,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.24792871936528,36.227399910140775,-96.24325940060888,36.23206922889718,-96.24125940060888,"POLYGON ((-96.24792871936528 36.227399910140775, -96.24792871936528 36.23206922889718, -96.24325940060888 36.23206922889718, -96.24325940060888 36.227399910140775"
midwest-flooding_00000218,midwest-flooding,2019-01-26 17:16:23+00:00,2019-05-30 17:35:04+00:00,124 days 00:18:41,124,-96.24276963034205,36.227281100659724,-96.23810038093299,36.23195035006879,-96.236100380933,"POLYGON ((-96.24276963034205 36.227281100659724, -96.24276963034205 36.23195035006879, -96.23810038093299 36.23195035006879, -96.23810038093299 36.227281100659724"
