image,split,version,country
original_hurricane-harvey_00000124_2.tif,train,flipped,usa
original_hurricane-harvey_000000050_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000113_3.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000438_1.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000325_0.tif,train,flipped,usa
generate_CycleGAN_midwest-flooding_00000264_3.tif,train,flipped,usa
original_hurricane-florence_00000508_0.tif,train,flipped,usa
original_hurricane-harvey_00000348_0.tif,train,flipped,usa
original_hurricane-harvey_00000381_3.tif,train,flipped,usa
original_hurricane-florence_00000426_1.tif,train,flipped,usa
original_hurricane-florence_00000508_2.tif,train,flipped,usa
original_hurricane-florence_00000520_0.tif,train,flipped,usa
original_hurricane-florence_00000146_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000512_2.tif,train,flipped,usa
original_hurricane-florence_00000416_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000358_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000319_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000333_0.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000017_0.tif,train,flipped,usa
original_hurricane-harvey_00000092_3.tif,train,flipped,usa
original_midwest-flooding_00000290_0.tif,train,flipped,usa
original_hurricane-florence_00000003_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000040_1.tif,train,flipped,usa
original_hurricane-florence_00000051_1.tif,train,flipped,usa
original_hurricane-florence_00000049_0.tif,train,flipped,usa
original_midwest-flooding_00000268_2.tif,train,flipped,usa
original_hurricane-harvey_00000169_2.tif,train,flipped,usa
original_hurricane-florence_000000009_2.tif,train,flipped,usa
original_hurricane-florence_00000439_1.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000292_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000135_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000156_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000171_1.tif,train,flipped,usa
original_hurricane-florence_00000545_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-florence_00000451_0.tif,train,flipped,usa
original_hurricane-florence_00000418_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000238_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000077_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000451_2.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000230_0.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000408_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000261_3.tif,train,flipped,usa
original_hurricane-harvey_000000050_3.tif,train,flipped,usa
original_hurricane-harvey_00000082_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000040_3.tif,train,flipped,usa
original_hurricane-florence_000000439_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000319_3.tif,train,flipped,usa
original_hurricane-florence_00000168_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000040_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000219_3.tif,train,flipped,usa
generate_AttentionGAN_midwest-flooding_00000292_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000177_1.tif,train,flipped,usa
original_hurricane-florence_00000049_1.tif,train,flipped,usa
original_hurricane-harvey_00000344_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000136_3.tif,train,flipped,usa
original_hurricane-florence_00000498_3.tif,train,flipped,usa
original_hurricane-harvey_00000092_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000261_0.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000189_1.tif,train,flipped,usa
original_hurricane-florence_00000436_1.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000301_1.tif,train,flipped,usa
original_hurricane-harvey_00000048_0.tif,train,flipped,usa
original_hurricane-harvey_00000520_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000408_0.tif,train,flipped,usa
original_midwest-flooding_00000194_2.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000219_2.tif,train,flipped,usa
original_hurricane-harvey_00000042_2.tif,train,flipped,usa
original_midwest-flooding_00000194_0.tif,train,flipped,usa
original_hurricane-florence_00000049_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000092_3.tif,train,flipped,usa
original_hurricane-florence_000000520_1.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000391_2.tif,train,flipped,usa
original_hurricane-florence_00000255_1.tif,train,flipped,usa
generate_PairedAttention_hurricane-harvey_00000316_0.tif,train,flipped,usa
original_hurricane-harvey_00000048_2.tif,train,flipped,usa
original_hurricane-florence_00000016_0.tif,train,flipped,usa
original_hurricane-harvey_00000519_2.tif,train,flipped,usa
original_hurricane-harvey_00000060_0.tif,train,flipped,usa
generate_Pix2Pix_midwest-flooding_00000115_1.tif,train,flipped,usa
original_hurricane-florence_00000255_0.tif,train,flipped,usa
generate_AttentionGAN_hurricane-florence_00000428_2.tif,train,flipped,usa
original_midwest-flooding_00000397_2.tif,train,flipped,usa
generate_PairedAttention_hurricane-florence_00000156_3.tif,train,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000219_0.tif,train,flipped,usa
original_hurricane-florence_00000392_3.tif,train,flipped,usa
generate_Pix2Pix_hurricane-florence_00000450_0.tif,train,flipped,usa
original_midwest-flooding_00000290_2.tif,train,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000410_3.tif,train,flipped,usa
original_hurricane-florence_00000212_3.tif,train,flipped,usa
original_hurricane-florence_00000016_2.tif,train,flipped,usa
generate_PairedAttention_midwest-flooding_00000238_2.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000077_0.tif,train,flipped,usa
generate_CycleGAN_hurricane-harvey_00000113_2.tif,train,flipped,usa
original_hurricane-florence_00000254_1.tif,validation,original,usa
generate_AttentionGAN_hurricane-florence_00000142_1.tif,validation,original,usa
original_hurricane-harvey_000000263_0.tif,validation,original,usa
original_hurricane-harvey_00000054_2.tif,validation,original,usa
generate_AttentionGAN_hurricane-harvey_00000105_1.tif,validation,original,usa
original_hurricane-florence_00000540_2.tif,validation,original,usa
original_hurricane-harvey_00000335_0.tif,validation,original,usa
original_hurricane-florence_00000520_2.tif,validation,original,usa
original_hurricane-florence_00000498_2.tif,validation,original,usa
generate_AttentionGAN_hurricane-harvey_00000135_3.tif,validation,original,usa
original_hurricane-harvey_00000048_1.tif,validation,original,usa
original_hurricane-harvey_00000193_3.tif,validation,original,usa
generate_AttentionGAN_midwest-flooding_00000139_1.tif,validation,original,usa
original_hurricane-harvey_00000193_2.tif,validation,original,usa
original_hurricane-florence_00000298_3.tif,validation,original,usa
generate_PairedAttention_hurricane-harvey_00000272_2.tif,validation,original,usa
generate_CycleGAN_hurricane-florence_00000440_1.tif,validation,original,usa
generate_PairedAttention_midwest-flooding_00000178_3.tif,validation,original,usa
original_hurricane-harvey_00000060_2.tif,validation,original,usa
generate_PairedAttention_hurricane-florence_00000178_3.tif,validation,original,usa
generate_AttentionGAN_midwest-flooding_00000240_2.tif,validation,original,usa
original_hurricane-florence_00000027_1.tif,validation,original,usa
generate_CycleGAN_hurricane-florence_00000261_3.tif,validation,original,usa
original_hurricane-harvey_00000048_3.tif,validation,original,usa
generate_PairedAttention_hurricane-harvey_00000512_3.tif,validation,original,usa
original_hurricane-harvey_00000344_1.tif,validation,original,usa
generate_AttentionGAN_hurricane-florence_00000156_1.tif,validation,original,usa
generate_CycleGAN_hurricane-harvey_00000325_2.tif,validation,original,usa
generate_PairedAttention_midwest-flooding_00000292_2.tif,validation,original,usa
generate_Pix2Pix_hurricane-harvey_00000272_3.tif,validation,original,usa
original_hurricane-florence_00000439_2.tif,validation,original,usa
generate_PairedAttention_hurricane-harvey_00000171_0.tif,validation,original,usa
original_hurricane-harvey_00000348_1.tif,validation,original,usa
generate_PairedAttention_hurricane-harvey_00000148_2.tif,validation,original,usa
generate_CycleGAN_hurricane-florence_00000439_2.tif,validation,original,usa
generate_PairedAttention_hurricane-harvey_00000238_3.tif,validation,original,usa
original_hurricane-florence_00000540_0.tif,validation,original,usa
original_hurricane-harvey_00000418_1.tif,validation,original,usa
generate_CycleGAN_hurricane-florence_00000089_3.tif,validation,original,usa
generate_CycleGAN_hurricane-harvey_00000248_1.tif,validation,original,usa
original_hurricane-harvey_00000054_1.tif,validation,original,usa
original_hurricane-harvey_00000335_2.tif,validation,original,usa
generate_PairedAttention_hurricane-florence_00000178_1.tif,validation,original,usa
generate_Pix2Pix_hurricane-harvey_00000356_2.tif,validation,original,usa
generate_PairedAttention_hurricane-florence_00000439_1.tif,validation,original,usa
generate_PairedAttention_midwest-flooding_00000017_3.tif,validation,original,usa
generate_AttentionGAN_midwest-flooding_00000429_3.tif,validation,original,usa
generate_CycleGAN_midwest-flooding_00000230_1.tif,validation,original,usa
original_hurricane-harvey_00000520_0.tif,validation,original,usa
original_hurricane-harvey_000000263_3.tif,validation,original,usa
original_hurricane-florence_00000381_1.tif,validation,original,usa
original_hurricane-florence_00000420_2.tif,validation,original,usa
generate_Pix2Pix_hurricane-harvey_00000261_2.tif,validation,original,usa
generate_Pix2Pix_hurricane-florence_00000178_0.tif,validation,original,usa
original_midwest-flooding_00000268_1.tif,validation,original,usa
generate_Pix2Pix_hurricane-harvey_00000316_2.tif,validation,original,usa
generate_CycleGAN_midwest-flooding_00000232_3.tif,validation,original,usa
generate_CycleGAN_midwest-flooding_00000230_3.tif,validation,original,usa
generate_Pix2Pix_midwest-flooding_00000238_3.tif,validation,original,usa
generate_CycleGAN_hurricane-florence_00000428_3.tif,validation,original,usa
original_hurricane-harvey_00000042_0.tif,validation,original,usa
original_hurricane-florence_00000404_2.tif,validation,original,usa
generate_AttentionGAN_hurricane-florence_00000521_3.tif,test,original,usa
generate_AttentionGAN_hurricane-harvey_00000135_0.tif,test,original,usa
generate_AttentionGAN_hurricane-harvey_00000136_2.tif,test,original,usa
generate_AttentionGAN_hurricane-harvey_00000259_3.tif,test,original,usa
generate_AttentionGAN_hurricane-harvey_00000301_3.tif,test,original,usa
generate_AttentionGAN_hurricane-harvey_00000333_1.tif,test,original,usa
generate_CycleGAN_hurricane-florence_00000431_1.tif,test,original,usa
generate_CycleGAN_hurricane-harvey_00000106_0.tif,test,original,usa
generate_CycleGAN_hurricane-harvey_00000285_0.tif,test,original,usa
generate_CycleGAN_hurricane-harvey_00000336_1.tif,test,original,usa
generate_CycleGAN_midwest-flooding_00000240_3.tif,test,original,usa
generate_CycleGAN_midwest-flooding_00000332_2.tif,test,original,usa
generate_PairedAttention_hurricane-florence_00000323_0.tif,test,original,usa
generate_PairedAttention_hurricane-florence_00000451_1.tif,test,original,usa
generate_PairedAttention_hurricane-harvey_00000111_0.tif,test,original,usa
generate_PairedAttention_hurricane-harvey_00000112_2.tif,test,original,usa
generate_PairedAttention_hurricane-harvey_00000112_3.tif,test,original,usa
generate_PairedAttention_hurricane-harvey_00000279_2.tif,test,original,usa
generate_PairedAttention_hurricane-harvey_00000301_2.tif,test,original,usa
generate_PairedAttention_hurricane-harvey_00000410_1.tif,test,original,usa
generate_PairedAttention_midwest-flooding_00000017_1.tif,test,original,usa
generate_PairedAttention_midwest-flooding_00000232_1.tif,test,original,usa
generate_Pix2Pix_hurricane-florence_00000146_3.tif,test,original,usa
generate_Pix2Pix_hurricane-florence_00000153_0.tif,test,original,usa
generate_Pix2Pix_hurricane-florence_00000153_2.tif,test,original,usa
generate_Pix2Pix_hurricane-florence_00000166_2.tif,test,original,usa
generate_Pix2Pix_hurricane-florence_00000261_1.tif,test,original,usa
generate_Pix2Pix_hurricane-harvey_00000105_3.tif,test,original,usa
generate_Pix2Pix_hurricane-harvey_00000123_3.tif,test,original,usa
generate_Pix2Pix_hurricane-harvey_00000272_0.tif,test,original,usa
generate_Pix2Pix_midwest-flooding_00000240_0.tif,test,original,usa
generate_Pix2Pix_midwest-flooding_00000292_0.tif,test,original,usa
generate_Pix2Pix_midwest-flooding_00000391_0.tif,test,original,usa
original_hurricane-florence_00000003_1.tif,test,original,usa
original_hurricane-florence_00000003_2.tif,test,original,usa
original_hurricane-florence_000000439_0.tif,test,original,usa
original_hurricane-florence_000000439_3.tif,test,original,usa
original_hurricane-florence_00000158_2.tif,test,original,usa
original_hurricane-florence_00000158_3.tif,test,original,usa
original_hurricane-florence_00000212_2.tif,test,original,usa
original_hurricane-florence_00000254_2.tif,test,original,usa
original_hurricane-florence_00000255_2.tif,test,original,usa
original_hurricane-florence_00000319_0.tif,test,original,usa
original_hurricane-florence_00000346_3.tif,test,original,usa
original_hurricane-florence_00000381_0.tif,test,original,usa
original_hurricane-florence_00000381_2.tif,test,original,usa
original_hurricane-florence_00000392_2.tif,test,original,usa
original_hurricane-florence_00000418_1.tif,test,original,usa
original_hurricane-florence_00000420_0.tif,test,original,usa
original_hurricane-florence_00000498_1.tif,test,original,usa
original_hurricane-florence_00000515_0.tif,test,original,usa
original_hurricane-harvey_000000050_1.tif,test,original,usa
original_hurricane-harvey_00000060_1.tif,test,original,usa
original_hurricane-harvey_00000075_2.tif,test,original,usa
original_hurricane-harvey_00000115_3.tif,test,original,usa
original_hurricane-harvey_00000124_3.tif,test,original,usa
original_hurricane-harvey_00000381_2.tif,test,original,usa
original_hurricane-harvey_00000418_3.tif,test,original,usa
original_hurricane-harvey_00000446_0.tif,test,original,usa
original_hurricane-harvey_00000519_3.tif,test,original,usa
original_hurricane-harvey_00000521_3.tif,test,original,usa
original_midwest-flooding_00000397_0.tif,test,original,usa
generate_AttentionGAN_hurricane-florence_00000142_1.tif,,flipped,usa
generate_AttentionGAN_hurricane-florence_00000156_1.tif,,flipped,usa
generate_AttentionGAN_hurricane-florence_00000521_3.tif,,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000105_1.tif,,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000135_0.tif,,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000135_3.tif,,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000136_2.tif,,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000259_3.tif,,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000301_3.tif,,flipped,usa
generate_AttentionGAN_hurricane-harvey_00000333_1.tif,,flipped,usa
generate_AttentionGAN_midwest-flooding_00000139_1.tif,,flipped,usa
generate_AttentionGAN_midwest-flooding_00000240_2.tif,,flipped,usa
generate_AttentionGAN_midwest-flooding_00000429_3.tif,,flipped,usa
generate_CycleGAN_hurricane-florence_00000089_3.tif,,flipped,usa
generate_CycleGAN_hurricane-florence_00000261_3.tif,,flipped,usa
generate_CycleGAN_hurricane-florence_00000428_3.tif,,flipped,usa
generate_CycleGAN_hurricane-florence_00000431_1.tif,,flipped,usa
generate_CycleGAN_hurricane-florence_00000439_2.tif,,flipped,usa
generate_CycleGAN_hurricane-florence_00000440_1.tif,,flipped,usa
generate_CycleGAN_hurricane-harvey_00000106_0.tif,,flipped,usa
generate_CycleGAN_hurricane-harvey_00000248_1.tif,,flipped,usa
generate_CycleGAN_hurricane-harvey_00000285_0.tif,,flipped,usa
generate_CycleGAN_hurricane-harvey_00000325_2.tif,,flipped,usa
generate_CycleGAN_hurricane-harvey_00000336_1.tif,,flipped,usa
generate_CycleGAN_midwest-flooding_00000230_1.tif,,flipped,usa
generate_CycleGAN_midwest-flooding_00000230_3.tif,,flipped,usa
generate_CycleGAN_midwest-flooding_00000232_3.tif,,flipped,usa
generate_CycleGAN_midwest-flooding_00000240_3.tif,,flipped,usa
generate_CycleGAN_midwest-flooding_00000332_2.tif,,flipped,usa
generate_PairedAttention_hurricane-florence_00000178_1.tif,,flipped,usa
generate_PairedAttention_hurricane-florence_00000178_3.tif,,flipped,usa
generate_PairedAttention_hurricane-florence_00000323_0.tif,,flipped,usa
generate_PairedAttention_hurricane-florence_00000439_1.tif,,flipped,usa
generate_PairedAttention_hurricane-florence_00000451_1.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000111_0.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000112_2.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000112_3.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000148_2.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000171_0.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000238_3.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000272_2.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000279_2.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000301_2.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000410_1.tif,,flipped,usa
generate_PairedAttention_hurricane-harvey_00000512_3.tif,,flipped,usa
generate_PairedAttention_midwest-flooding_00000017_1.tif,,flipped,usa
generate_PairedAttention_midwest-flooding_00000017_3.tif,,flipped,usa
generate_PairedAttention_midwest-flooding_00000178_3.tif,,flipped,usa
generate_PairedAttention_midwest-flooding_00000232_1.tif,,flipped,usa
generate_PairedAttention_midwest-flooding_00000292_2.tif,,flipped,usa
generate_Pix2Pix_hurricane-florence_00000146_3.tif,,flipped,usa
generate_Pix2Pix_hurricane-florence_00000153_0.tif,,flipped,usa
generate_Pix2Pix_hurricane-florence_00000153_2.tif,,flipped,usa
generate_Pix2Pix_hurricane-florence_00000166_2.tif,,flipped,usa
generate_Pix2Pix_hurricane-florence_00000178_0.tif,,flipped,usa
generate_Pix2Pix_hurricane-florence_00000261_1.tif,,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000105_3.tif,,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000123_3.tif,,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000261_2.tif,,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000272_0.tif,,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000272_3.tif,,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000316_2.tif,,flipped,usa
generate_Pix2Pix_hurricane-harvey_00000356_2.tif,,flipped,usa
generate_Pix2Pix_midwest-flooding_00000238_3.tif,,flipped,usa
generate_Pix2Pix_midwest-flooding_00000240_0.tif,,flipped,usa
generate_Pix2Pix_midwest-flooding_00000292_0.tif,,flipped,usa
generate_Pix2Pix_midwest-flooding_00000391_0.tif,,flipped,usa
original_hurricane-florence_00000003_1.tif,,flipped,usa
original_hurricane-florence_00000003_2.tif,,flipped,usa
original_hurricane-florence_00000027_1.tif,,flipped,usa
original_hurricane-florence_000000439_0.tif,,flipped,usa
original_hurricane-florence_000000439_3.tif,,flipped,usa
original_hurricane-florence_00000158_2.tif,,flipped,usa
original_hurricane-florence_00000158_3.tif,,flipped,usa
original_hurricane-florence_00000212_2.tif,,flipped,usa
original_hurricane-florence_00000254_1.tif,,flipped,usa
original_hurricane-florence_00000254_2.tif,,flipped,usa
original_hurricane-florence_00000255_2.tif,,flipped,usa
original_hurricane-florence_00000298_3.tif,,flipped,usa
original_hurricane-florence_00000319_0.tif,,flipped,usa
original_hurricane-florence_00000346_3.tif,,flipped,usa
original_hurricane-florence_00000381_0.tif,,flipped,usa
original_hurricane-florence_00000381_1.tif,,flipped,usa
original_hurricane-florence_00000381_2.tif,,flipped,usa
original_hurricane-florence_00000392_2.tif,,flipped,usa
original_hurricane-florence_00000404_2.tif,,flipped,usa
original_hurricane-florence_00000418_1.tif,,flipped,usa
original_hurricane-florence_00000420_0.tif,,flipped,usa
original_hurricane-florence_00000420_2.tif,,flipped,usa
original_hurricane-florence_00000439_2.tif,,flipped,usa
original_hurricane-florence_00000498_1.tif,,flipped,usa
original_hurricane-florence_00000498_2.tif,,flipped,usa
original_hurricane-florence_00000515_0.tif,,flipped,usa
original_hurricane-florence_00000520_2.tif,,flipped,usa
original_hurricane-florence_00000540_0.tif,,flipped,usa
original_hurricane-florence_00000540_2.tif,,flipped,usa
original_hurricane-harvey_000000050_1.tif,,flipped,usa
original_hurricane-harvey_000000263_0.tif,,flipped,usa
original_hurricane-harvey_000000263_3.tif,,flipped,usa
original_hurricane-harvey_00000042_0.tif,,flipped,usa
original_hurricane-harvey_00000048_1.tif,,flipped,usa
original_hurricane-harvey_00000048_3.tif,,flipped,usa
original_hurricane-harvey_00000054_1.tif,,flipped,usa
original_hurricane-harvey_00000054_2.tif,,flipped,usa
original_hurricane-harvey_00000060_1.tif,,flipped,usa
original_hurricane-harvey_00000060_2.tif,,flipped,usa
original_hurricane-harvey_00000075_2.tif,,flipped,usa
original_hurricane-harvey_00000115_3.tif,,flipped,usa
original_hurricane-harvey_00000124_3.tif,,flipped,usa
original_hurricane-harvey_00000193_2.tif,,flipped,usa
original_hurricane-harvey_00000193_3.tif,,flipped,usa
original_hurricane-harvey_00000335_0.tif,,flipped,usa
original_hurricane-harvey_00000335_2.tif,,flipped,usa
original_hurricane-harvey_00000344_1.tif,,flipped,usa
original_hurricane-harvey_00000348_1.tif,,flipped,usa
original_hurricane-harvey_00000381_2.tif,,flipped,usa
original_hurricane-harvey_00000418_1.tif,,flipped,usa
original_hurricane-harvey_00000418_3.tif,,flipped,usa
original_hurricane-harvey_00000446_0.tif,,flipped,usa
original_hurricane-harvey_00000519_3.tif,,flipped,usa
original_hurricane-harvey_00000520_0.tif,,flipped,usa
original_hurricane-harvey_00000521_3.tif,,flipped,usa
original_midwest-flooding_00000268_1.tif,,flipped,usa
original_midwest-flooding_00000397_0.tif,,flipped,usa
original_nepal-flooding_00000269_1.tif,train,original,india
original_nepal-flooding_00000119_3.tif,train,original,india
original_nepal-flooding_00000119_1.tif,train,original,india
original_nepal-flooding_00000482_3.tif,train,original,india
original_nepal-flooding_00000516_0.tif,train,original,india
original_nepal-flooding_00000269_0.tif,train,original,india
original_nepal-flooding_00000116_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000107_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000588_0.tif,train,original,india
original_nepal-flooding_00000217_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000257_2.tif,train,original,india
original_nepal-flooding_00000527_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000331_2.tif,train,original,india
original_nepal-flooding_00000399_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000453_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000503_0.tif,train,original,india
original_nepal-flooding_00000101_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000522_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000378_1.tif,train,original,india
original_nepal-flooding_00000165_1.tif,train,original,india
original_nepal-flooding_00000441_3.tif,train,original,india
original_nepal-flooding_00000522_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000316_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000008_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000269_0.tif,train,original,india
original_nepal-flooding_00000540_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000067_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000311_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000375_2.tif,train,original,india
original_nepal-flooding_00000312_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000441_1.tif,train,original,india
original_nepal-flooding_00000503_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000192_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000331_3.tif,train,original,india
original_nepal-flooding_00000453_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000084_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000546_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000165_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000540_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000189_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000101_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000189_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000516_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000311_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000399_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000101_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000316_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000283_2.tif,train,original,india
original_nepal-flooding_00000156_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000269_1.tif,train,original,india
original_nepal-flooding_00000211_2.tif,train,original,india
original_nepal-flooding_00000482_0.tif,train,original,india
original_nepal-flooding_00000316_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000378_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000312_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000452_2.tif,train,original,india
original_nepal-flooding_00000252_0.tif,train,original,india
original_nepal-flooding_00000312_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000312_3.tif,train,original,india
original_nepal-flooding_00000525_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000067_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000441_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000588_1.tif,train,original,india
original_nepal-flooding_00000115_2.tif,train,original,india
original_nepal-flooding_00000092_1.tif,train,original,india
original_nepal-flooding_00000375_0.tif,train,original,india
original_nepal-flooding_00000189_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000482_2.tif,train,original,india
original_nepal-flooding_00000251_3.tif,train,original,india
original_nepal-flooding_00000452_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000177_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000375_0.tif,train,original,india
original_nepal-flooding_00000218_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000269_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000540_2.tif,train,original,india
original_nepal-flooding_00000522_0.tif,train,original,india
original_nepal-flooding_00000252_3.tif,train,original,india
original_nepal-flooding_00000331_2.tif,train,original,india
original_nepal-flooding_00000101_3.tif,train,original,india
original_nepal-flooding_00000217_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000107_0.tif,train,original,india
original_nepal-flooding_00000218_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000067_1.tif,train,original,india
original_nepal-flooding_00000588_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000529_3.tif,train,original,india
original_nepal-flooding_00000441_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000283_0.tif,train,original,india
original_nepal-flooding_00000257_1.tif,train,original,india
original_nepal-flooding_00000464_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000091_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000399_2.tif,train,original,india
original_nepal-flooding_00000116_3.tif,train,original,india
original_nepal-flooding_00000211_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000252_0.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000084_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000115_3.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000331_0.tif,train,original,india
original_nepal-flooding_00000217_3.tif,train,original,india
original_nepal-flooding_00000595_3.tif,train,original,india
original_nepal-flooding_00000595_2.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000008_2.tif,train,original,india
original_nepal-flooding_00000531_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000482_1.tif,train,original,india
generate_PairedAttention_nepal-flooding_00000177_3.tif,train,original,india
original_nepal-flooding_00000156_2.tif,train,original,india
